year,month,day,hour,doy,nee,nee_gf,gpp,gpp_gf,sif
2021,10,27,9.25,300,1.25019,1.25019,0.218555,0.218555,
2021,10,27,10.25,300,-0.56292,-0.56292,2.03385,2.03385,
2021,10,27,11.25,300,-0.564765,-0.564765,2.04105,2.04105,
2021,10,27,12.25,300,-0.85518,-0.85518,2.34015,2.34015,
2021,10,27,13.25,300,-1.40165,-1.40165,2.8944,2.8944,
2021,10,27,14.25,300,-2.7204,-2.7204,4.2228,4.2228,
2021,10,27,15.25,300,-0.587385,-0.587385,2.0932,2.0932,
2021,10,27,16.25,300,0.713115,0.713115,0.792815,0.792815,
2021,10,27,17.25,300,1.73652,1.73652,-0.224305,-0.224305,
2021,10,27,18.25,300,1.8021,1.60975,-0.29165,-0.1001625,
2021,10,27,19.25,300,,1.4214,,0.08265,
2021,10,27,20.25,300,,1.4182,,0.076385,
2021,10,27,21.25,300,,1.3028,,0.172365,
2021,10,27,22.25,300,1.7078,1.46535,-0.25322,-0.020705,
2021,10,27,23.25,300,1.66785,1.66785,-0.197395,-0.197395,
2021,10,28,0.25,301,3.42755,3.42755,-1.931165,-1.931165,
2021,10,28,1.25,301,1.85155,1.85155,-0.34736,-0.34736,
2021,10,28,2.25,301,1.41045,1.41045,0.108525,0.108525,
2021,10,28,3.25,301,1.9874,1.9874,-0.46186,-0.46186,
2021,10,28,4.25,301,1.35368,1.35368,0.161775,0.161775,
2021,10,28,5.25,301,2.27205,2.27205,-0.769425,-0.769425,
2021,10,28,6.25,301,2.2888,2.2888,-0.784265,-0.784265,
2021,10,28,7.25,301,0.952435,0.952435,0.517045,0.517045,
2021,10,28,8.25,301,1.6058,1.6058,-0.11912,-0.11912,
2021,10,28,9.25,301,1.03434,1.03434,0.49007,0.49007,
2021,10,28,10.25,301,0.98375,0.98375,0.57368,0.57368,
2021,10,28,11.25,301,1.0803,1.0803,0.51015,0.51015,
2021,10,28,12.25,301,-3.38815,-3.38815,5.00475,5.00475,
2021,10,28,13.25,301,-1.8535,-1.8535,3.4915,3.4915,
2021,10,28,14.25,301,0.399206,0.399206,1.249815,1.249815,
2021,10,28,15.25,301,0.802595,0.802595,0.85522,0.85522,
2021,10,28,16.25,301,-0.12568,-0.12568,1.7759,1.7759,
2021,10,28,17.25,301,1.1632,1.1632,0.4590995,0.4590995,
2021,10,28,18.25,301,1.6347,1.6347,-0.046753,-0.046753,
2021,10,28,19.25,301,,1.4279,,0.149905,
2021,10,28,20.25,301,1.6094,1.49825,-0.056909,0.0593055,
2021,10,28,21.25,301,,1.4058,,0.12922,
2021,10,28,22.25,301,,1.34155,,0.17786,
2021,10,28,23.25,301,,1.3427,,0.175805,
2021,10,29,0.25,302,,1.3366,,0.181015,
2021,10,29,1.25,302,,1.3017,,0.208225,
2021,10,29,2.25,302,,1.31975,,0.1936,
2021,10,29,3.25,302,,1.2741,,0.22052,
2021,10,29,4.25,302,,1.24225,,0.236075,
2021,10,29,5.25,302,,1.23935,,0.24862,
2021,10,29,6.25,302,,1.27615,,0.2269,
2021,10,29,7.25,302,,1.3757,,0.167035,
2021,10,29,8.25,302,0.628325,0.628325,0.926595,0.926595,
2021,10,29,9.25,302,-0.287705,-0.287705,1.82095,1.82095,
2021,10,29,10.25,302,0.717445,0.717445,0.84522,0.84522,
2021,10,29,11.25,302,-0.10985,-0.10985,1.7065,1.7065,
2021,10,29,12.25,302,-1.65525,-1.65525,3.2713,3.2713,
2021,10,29,13.25,302,-1.48755,-1.48755,3.10495,3.10495,
2021,10,29,14.25,302,-1.4988,-1.4988,3.1142,3.1142,
2021,10,29,15.25,302,-0.80723,-0.80723,2.43385,2.43385,
2021,10,29,16.25,302,0.0469535,0.0469535,1.57105,1.57105,
2021,10,29,17.25,302,,1.4473,,0.14685,
2021,10,29,18.25,302,1.5738,1.4932,0.012917,0.0929185,
2021,10,29,19.25,302,1.5673,1.5673,0.00393375,0.00393375,
2021,10,29,20.25,302,1.55265,1.55265,-0.00761465,-0.00761465,
2021,10,29,21.25,302,1.53855,1.53855,-0.0060538,-0.0060538,
2021,10,29,22.25,302,1.4455,1.4455,0.061994,0.061994,
2021,10,29,23.25,302,1.0477,1.0477,0.443325,0.443325,
2021,10,30,0.25,303,1.737,1.737,-0.26334,-0.26334,
2021,10,30,1.25,303,1.6125,1.6125,-0.15817,-0.15817,
2021,10,30,2.25,303,1.3915,1.3915,0.0569595,0.0569595,
2021,10,30,3.25,303,1.5763,1.5763,-0.1267805,-0.1267805,
2021,10,30,4.25,303,2.25715,2.25715,-0.8115,-0.8115,
2021,10,30,5.25,303,1.89325,1.89325,-0.44965,-0.44965,
2021,10,30,6.25,303,1.80855,1.80855,-0.37378,-0.37378,
2021,10,30,7.25,303,2.7727,2.7727,-1.34645,-1.34645,
2021,10,30,8.25,303,1.260565,1.260565,0.172885,0.172885,
2021,10,30,9.25,303,0.60735,0.60735,0.83591,0.83591,
2021,10,30,10.25,303,0.0442,0.0442,1.39881,1.39881,
2021,10,30,11.25,303,-0.1387345,-0.1387345,1.58425,1.58425,
2021,10,30,12.25,303,-0.4746,-0.4746,1.9291,1.9291,
2021,10,30,13.25,303,0.023815,0.023815,1.439785,1.439785,
2021,10,30,14.25,303,0.0252895,0.0252895,1.45385,1.45385,
2021,10,30,15.25,303,-0.136915,-0.136915,1.61545,1.61545,
2021,10,30,16.25,303,1.012,1.012,0.463715,0.463715,
2021,10,30,17.25,303,1.5795,1.5795,-0.1137465,-0.1137465,
2021,10,30,18.25,303,1.88525,1.88525,-0.425135,-0.425135,
2021,10,30,19.25,303,2.7598,2.7598,-1.299658,-1.299658,
2021,10,30,20.25,303,2.4189,2.4189,-0.96801,-0.96801,
2021,10,30,21.25,303,1.52095,1.52095,-0.085005,-0.085005,
2021,10,30,22.25,303,1.15254,1.15254,0.2744675,0.2744675,
2021,10,30,23.25,303,0.768115,0.768115,0.650195,0.650195,
2021,10,31,0.25,304,0.93715,0.93715,0.475725,0.475725,
2021,10,31,1.25,304,0.934105,0.934105,0.47812,0.47812,
2021,10,31,2.25,304,1.65306,1.65306,-0.246695,-0.246695,
2021,10,31,3.25,304,2.2009,2.2009,-0.803055,-0.803055,
2021,10,31,4.25,304,2.35975,2.35975,-0.978175,-0.978175,
2021,10,31,5.25,304,1.00086,1.00086,0.35859,0.35859,
2021,10,31,6.25,304,1.3579,1.3579,-0.0037,-0.0037,
2021,10,31,7.25,304,1.01247,1.01247,0.339295,0.339295,
2021,10,31,8.25,304,0.86241,0.86241,0.489765,0.489765,
2021,10,31,9.25,304,0.583645,0.583645,0.773215,0.773215,
2021,10,31,10.25,304,0.296295,0.296295,1.0682,1.0682,
2021,10,31,11.25,304,-2.39465,-2.39465,3.7804,3.7804,
2021,10,31,12.25,304,-2.516735,-2.516735,3.91175,3.91175,
2021,10,31,13.25,304,-0.148844,-0.148844,1.54505,1.54505,
2021,10,31,14.25,304,-0.204385,-0.204385,1.6046,1.6046,
2021,10,31,15.25,304,0.30696,0.30696,1.095115,1.095115,
2021,10,31,16.25,304,0.408775,0.408775,0.99555,0.99555,
2021,10,31,17.25,304,0.507375,0.507375,0.889275,0.889275,
2021,10,31,18.25,304,1.3034,1.3034,0.0752,0.0752,
2021,10,31,19.25,304,1.38255,1.38255,-0.008335,-0.008335,
2021,10,31,20.25,304,1.16376,1.16376,0.20113,0.20113,
2021,10,31,21.25,304,0.83009,0.83009,0.521365,0.521365,
2021,10,31,22.25,304,1.190265,1.190265,0.1519855,0.1519855,
2021,10,31,23.25,304,0.782215,0.782215,0.556725,0.556725,
2021,11,1,0.25,305,1.059405,1.059405,0.273415,0.273415,
2021,11,1,1.25,305,1.2557,1.2557,0.06626,0.06626,
2021,11,1,2.25,305,1.05158,1.05158,0.262345,0.262345,
2021,11,1,3.25,305,0.817495,0.817495,0.490075,0.490075,
2021,11,1,4.25,305,1.57,1.57,-0.2688935,-0.2688935,
2021,11,1,5.25,305,1.3356,1.3356,-0.0483455,-0.0483455,
2021,11,1,6.25,305,0.97323,0.97323,0.301305,0.301305,
2021,11,1,7.25,305,0.80946,0.80946,0.466405,0.466405,
2021,11,1,8.25,305,0.76178,0.76178,0.51099,0.51099,
2021,11,1,9.25,305,0.78698,0.78698,0.485665,0.485665,
2021,11,1,10.25,305,0.46238,0.46238,0.8234,0.8234,
2021,11,1,11.25,305,0.26882,0.26882,1.036745,1.036745,
2021,11,1,12.25,305,0.71328,0.71328,0.61874,0.61874,
2021,11,1,13.25,305,0.693805,0.693805,0.65711,0.65711,
2021,11,1,14.25,305,0.638155,0.638155,0.71934,0.71934,
2021,11,1,15.25,305,0.41518,0.41518,0.94781,0.94781,
2021,11,1,16.25,305,0.308885,0.308885,1.0471,1.0471,
2021,11,1,17.25,305,0.027434,0.634167,1.3137,0.7015965,
2021,11,1,18.25,305,,1.1745,,0.139185,
2021,11,1,19.25,305,,1.1363,,0.149435,
2021,11,1,20.25,305,,1.12955,,0.137765,
2021,11,1,21.25,305,1.4189,1.4189,-0.151595,-0.151595,
2021,11,1,22.25,305,1.4113,1.4113,-0.151245,-0.151245,
2021,11,1,23.25,305,1.4022,1.4022,-0.14092,-0.14092,
2021,11,2,0.25,306,,1.1665,,0.07499,
2021,11,2,1.25,306,1.3741,1.2852,-0.15284,-0.0648505,
2021,11,2,2.25,306,1.3623,1.3623,-0.12332,-0.12332,
2021,11,2,3.25,306,1.3498,1.3498,-0.1226,-0.1226,
2021,11,2,4.25,306,,1.18165,,0.04239,
2021,11,2,5.25,306,,1.1626,,0.0542305,
2021,11,2,6.25,306,,1.1433,,0.078948,
2021,11,2,7.25,306,,1.1084,,0.12413,
2021,11,2,8.25,306,0.496325,0.496325,0.725855,0.725855,
2021,11,2,9.25,306,0.098607,0.098607,1.15175,1.15175,
2021,11,2,10.25,306,2.82415,2.82415,-1.51823,-1.51823,
2021,11,2,11.25,306,0.265035,0.265035,1.109295,1.109295,
2021,11,2,12.25,306,0.24257,0.24257,1.170675,1.170675,
2021,11,2,13.25,306,0.129735,0.129735,1.302505,1.302505,
2021,11,2,14.25,306,0.95072,0.95072,0.490765,0.490765,
2021,11,2,15.25,306,0.592575,0.592575,0.853615,0.853615,
2021,11,2,16.25,306,0.385205,0.385205,1.049205,1.049205,
2021,11,2,17.25,306,0.94846,0.94846,0.45033,0.45033,
2021,11,2,18.25,306,1.242,1.29545,0.12827,0.0655274,
2021,11,2,19.25,306,,1.31865,,0.0233525,
2021,11,2,20.25,306,1.2452,1.2452,0.0767815,0.0767815,
2021,11,2,21.25,306,1.2434,1.2751,0.087273,0.058954,
2021,11,2,22.25,306,1.23615,1.23615,0.0825475,0.0825475,
2021,11,2,23.25,306,1.2276,1.2276,0.0885055,0.0885055,
2021,11,3,0.25,307,1.2138,1.2656,0.095501,0.0506252,
2021,11,3,1.25,307,,1.1957,,0.0989085,
2021,11,3,2.25,307,,1.2022,,0.094297,
2021,11,3,3.25,307,,1.2892,,0.02724515,
2021,11,3,4.25,307,1.1689,1.2459,0.16975,0.090254,
2021,11,3,5.25,307,1.1486,1.2368,0.17968,0.0934811,
2021,11,3,6.25,307,,1.3436,,-0.01017705,
2021,11,3,7.25,307,1.1306,1.2278,0.21643,0.1102211,
2021,11,3,8.25,307,0.589295,0.589295,0.70021,0.70021,
2021,11,3,9.25,307,0.674285,0.674285,0.67701,0.67701,
2021,11,3,10.25,307,1.114865,1.114865,0.30879,0.30879,
2021,11,3,11.25,307,0.2084575,0.2084575,1.24,1.24,
2021,11,3,12.25,307,0.13108,0.13108,1.327945,1.327945,
2021,11,3,13.25,307,1.78585,1.78585,-0.32187,-0.32187,
2021,11,3,14.25,307,1.9859,1.9859,-0.508605,-0.508605,
2021,11,3,15.25,307,1.295755,1.295755,0.18868,0.18868,
2021,11,3,16.25,307,0.36622,0.36622,1.11235,1.11235,
2021,11,3,17.25,307,1.0936,1.196,0.34188,0.24928,
2021,11,3,18.25,307,1.0981,1.24365,0.29099,0.1579185,
2021,11,3,19.25,307,1.0992,1.26655,0.27248,0.095092,
2021,11,3,20.25,307,,1.43385,,-0.089136,
2021,11,3,21.25,307,,1.3921,,-0.064809,
2021,11,3,22.25,307,1.0861,1.2431,0.24665,0.0879845,
2021,11,3,23.25,307,1.0816,1.25415,0.25474,0.0913505,
2021,11,4,0.25,308,1.0702,1.24975,0.26195,0.08877,
2021,11,4,1.25,308,,1.38805,,-0.063573,
2021,11,4,2.25,308,1.0526,1.1993,0.2586,0.1143005,
2021,11,4,3.25,308,1.0463,1.2074,0.26784,0.1088305,
2021,11,4,4.25,308,,1.37905,,-0.055032,
2021,11,4,5.25,308,,1.3786,,-0.05789,
2021,11,4,6.25,308,,1.3507,,-0.03682,
2021,11,4,7.25,308,,1.37815,,-0.036464,
2021,11,4,8.25,308,0.4996185,0.4996185,0.844965,0.844965,
2021,11,4,9.25,308,2.21245,2.21245,-0.86854,-0.86854,
2021,11,4,10.25,308,2.44379,2.44379,-1.073,-1.073,
2021,11,4,11.25,308,-0.45701,-0.45701,1.8587,1.8587,
2021,11,4,12.25,308,-0.55603,-0.55603,2.0211,2.0211,
2021,11,4,13.25,308,-0.0953935,-0.0953935,1.59195,1.59195,
2021,11,4,14.25,308,-1.010785,-1.010785,2.51985,2.51985,
2021,11,4,15.25,308,0.25954,0.25954,1.2508,1.2508,
2021,11,4,16.25,308,-0.126333,-0.126333,1.6296,1.6296,
2021,11,4,17.25,308,,1.1173,,0.359865,
2021,11,4,18.25,308,,1.3384,,0.1087615,
2021,11,4,19.25,308,0.995655,0.995655,0.39638,0.39638,
2021,11,4,20.25,308,0.99408,1.16819,0.37629,0.1974845,
2021,11,4,21.25,308,,1.2727,,0.095152,
2021,11,4,22.25,308,,1.25485,,0.1124235,
2021,11,4,23.25,308,1.0022,1.1608,0.35509,0.197758,
2021,11,5,0.25,309,1.0025,1.17045,0.34811,0.17858995,
2021,11,5,1.25,309,,1.3696,,-0.033912,
2021,11,5,2.25,309,,1.378,,-0.053025,
2021,11,5,3.25,309,1.001,1.001,0.315365,0.315365,
2021,11,5,4.25,309,1.0003,1.1809,0.31728,0.1347135,
2021,11,5,5.25,309,0.99936,0.99936,0.31854,0.31854,
2021,11,5,6.25,309,0.998895,0.998895,0.31725,0.31725,
2021,11,5,7.25,309,0.99856,1.19803,0.31931,0.1186945,
2021,11,5,8.25,309,0.56997,0.56997,0.749815,0.749815,
2021,11,5,9.25,309,-0.0229535,-0.0229535,1.3421,1.3421,
2021,11,5,10.25,309,0.56468,0.56468,0.767475,0.767475,
2021,11,5,11.25,309,-0.19272,-0.19272,1.55255,1.55255,
2021,11,5,12.25,309,0.002135,0.002135,1.3754,1.3754,
2021,11,5,13.25,309,0.3421355,0.3421355,1.033825,1.033825,
2021,11,5,14.25,309,0.710125,0.710125,0.679245,0.679245,
2021,11,5,15.25,309,0.774045,0.774045,0.616845,0.616845,
2021,11,5,16.25,309,0.614155,0.614155,0.74412,0.74412,
2021,11,5,17.25,309,0.651475,0.651475,0.6927,0.6927,
2021,11,5,18.25,309,1.01435,1.01435,0.317635,0.317635,
2021,11,5,19.25,309,1.016,1.016,0.30863,0.30863,
2021,11,5,20.25,309,1.5496,1.5496,-0.227195,-0.227195,
2021,11,5,21.25,309,2.01795,2.01795,-0.70507,-0.70507,
2021,11,5,22.25,309,1.8994,1.8994,-0.58712,-0.58712,
2021,11,5,23.25,309,1.02275,1.02275,0.284665,0.284665,
2021,11,6,0.25,310,1.0248,1.0248,0.276655,0.276655,
2021,11,6,1.25,310,1.0268,1.1883,0.26309,0.0981855,
2021,11,6,2.25,310,2.1931,2.1931,-0.917905,-0.917905,
2021,11,6,3.25,310,1.02405,1.02405,0.250055,0.250055,
2021,11,6,4.25,310,1.02335,1.02335,0.254935,0.254935,
2021,11,6,5.25,310,1.0241,1.0241,0.25243,0.25243,
2021,11,6,6.25,310,1.0253,1.0253,0.245685,0.245685,
2021,11,6,7.25,310,1.02665,1.02665,0.243805,0.243805,
2021,11,6,8.25,310,2.0909,2.0909,-0.816835,-0.816835,
2021,11,6,9.25,310,0.487655,0.487655,0.79642,0.79642,
2021,11,6,10.25,310,1.158235,1.158235,0.12587,0.12587,
2021,11,6,11.25,310,0.502405,0.502405,0.778575,0.778575,
2021,11,6,12.25,310,-0.024065,-0.024065,1.30305,1.30305,
2021,11,6,13.25,310,0.529535,0.529535,0.747575,0.747575,
2021,11,6,14.25,310,0.082685,0.082685,1.191245,1.191245,
2021,11,6,15.25,310,0.50893,0.50893,0.761495,0.761495,
2021,11,6,16.25,310,1.016765,1.016765,0.24989875,0.24989875,
2021,11,6,17.25,310,1.2986,1.2986,-0.038215,-0.038215,
2021,11,6,18.25,310,2.7149,2.7149,-1.45895,-1.45895,
2021,11,6,19.25,310,1.5651,1.5651,-0.3131589,-0.3131589,
2021,11,6,20.25,310,2.0254,2.0254,-0.782835,-0.782835,
2021,11,6,21.25,310,0.82875,0.82875,0.4020015,0.4020015,
2021,11,6,22.25,310,1.087,1.16905,0.12712,0.037466,
2021,11,6,23.25,310,1.0878,1.1597,0.10153,0.026176,
2021,11,7,0.25,311,,1.19195,,-0.0227825,
2021,11,7,1.25,311,1.0781,1.0781,0.0667665,0.0667665,
2021,11,7,2.25,311,1.071,1.08945,0.060444,0.044579,
2021,11,7,3.25,311,1.0682,1.0734,0.055607,0.048311,
2021,11,7,4.25,311,,1.0637,,0.0619835,
2021,11,7,5.25,311,,1.07545,,0.053284,
2021,11,7,6.25,311,,1.04195,,0.0730425,
2021,11,7,7.25,311,,1.01885,,0.085078,
2021,11,7,8.25,311,0.68265,0.828935,0.41373,0.265865,
2021,11,7,9.25,311,1.37255,1.37255,-0.28001,-0.28001,
2021,11,7,10.25,311,0.88181,0.88181,0.21416,0.21416,
2021,11,7,11.25,311,0.229475,0.229475,0.924785,0.924785,
2021,11,7,12.25,311,-0.93393,-0.93393,2.0778,2.0778,
2021,11,7,13.25,311,-0.809925,-0.809925,1.95715,1.95715,
2021,11,7,14.25,311,0.186471,0.186471,0.978595,0.978595,
2021,11,7,15.25,311,-0.521652,-0.521652,1.6966,1.6966,
2021,11,7,16.25,311,0.4503315,0.4503315,0.707965,0.707965,
2021,11,7,17.25,311,1.26471,1.26471,-0.12217,-0.12217,
2021,11,7,18.25,311,1.38605,1.38605,-0.272265,-0.272265,
2021,11,7,19.25,311,1.49705,1.49705,-0.401205,-0.401205,
2021,11,7,20.25,311,1.64125,1.64125,-0.539955,-0.539955,
2021,11,7,21.25,311,1.4424,1.4424,-0.354368,-0.354368,
2021,11,7,22.25,311,1.0399,1.0399,0.041452,0.041452,
2021,11,7,23.25,311,1.04135,1.04135,0.033529,0.033529,
2021,11,8,0.25,312,1.0432,1.0432,0.017348,0.017348,
2021,11,8,1.25,312,1.0444,1.0444,-0.00086185,-0.00086185,
2021,11,8,2.25,312,1.0456,1.0456,-0.014289,-0.014289,
2021,11,8,3.25,312,1.04565,1.04565,-0.016961,-0.016961,
2021,11,8,4.25,312,,0.81752,,0.199935,
2021,11,8,5.25,312,,0.767045,,0.238305,
2021,11,8,6.25,312,,0.72274,,0.272695,
2021,11,8,7.25,312,,0.7108,,0.27944,
2021,11,8,8.25,312,0.79587,0.76028,0.21016,0.238545,
2021,11,8,9.25,312,1.83685,1.83685,-0.832205,-0.832205,
2021,11,8,10.25,312,0.1603955,0.1603955,0.864095,0.864095,
2021,11,8,11.25,312,1.231315,1.231315,-0.214945,-0.214945,
2021,11,8,12.25,312,1.43335,1.43335,-0.3899435,-0.3899435,
2021,11,8,13.25,312,0.565325,0.565325,0.48471,0.48471,
2021,11,8,14.25,312,0.413625,0.413625,0.632065,0.632065,
2021,11,8,15.25,312,0.2212025,0.2212025,0.824485,0.824485,
2021,11,8,16.25,312,0.24821,0.24821,0.785925,0.785925,
2021,11,8,17.25,312,0.44441,0.65457,0.57446,0.35844,
2021,11,8,18.25,312,1.0198,1.0198,-0.017563,-0.017563,
2021,11,8,19.25,312,1.01785,1.01785,-0.0147565,-0.0147565,
2021,11,8,20.25,312,0.971275,0.971275,0.0290015,0.0290015,
2021,11,8,21.25,312,1.591885,1.591885,-0.594355,-0.594355,
2021,11,8,22.25,312,1.84425,1.84425,-0.864675,-0.864675,
2021,11,8,23.25,312,1.9847,1.9847,-1.009095,-1.009095,
2021,11,9,0.25,313,1.2703,1.2703,-0.313635,-0.313635,
2021,11,9,1.25,313,0.86377,0.86377,0.084397,0.084397,
2021,11,9,2.25,313,0.986205,0.986205,-0.0524155,-0.0524155,
2021,11,9,3.25,313,,0.633895,,0.28754,
2021,11,9,4.25,313,0.96885,0.96885,-0.046037,-0.046037,
2021,11,9,5.25,313,0.96132,0.96132,-0.040028,-0.040028,
2021,11,9,6.25,313,0.955385,0.955385,-0.0498455,-0.0498455,
2021,11,9,7.25,313,0.947245,0.947245,-0.051198,-0.051198,
2021,11,9,8.25,313,0.248716,0.248716,0.643305,0.643305,
2021,11,9,9.25,313,0.62999,0.62999,0.27831,0.27831,
2021,11,9,10.25,313,-0.01412,-0.01412,0.9322,0.9322,
2021,11,9,11.25,313,-0.40033,-0.40033,1.33144,1.33144,
2021,11,9,12.25,313,0.71275,0.71275,0.234065,0.234065,
2021,11,9,13.25,313,1.011575,1.011575,-0.0395265,-0.0395265,
2021,11,9,14.25,313,0.16603,0.16603,0.80529,0.80529,
2021,11,9,15.25,313,0.08508,0.08508,0.878965,0.878965,
2021,11,9,16.25,313,0.238111,0.238111,0.7098,0.7098,
2021,11,9,17.25,313,0.61195,0.61195,0.30067,0.30067,
2021,11,9,18.25,313,0.208665,0.208665,0.681865,0.681865,
2021,11,9,19.25,313,0.39551,0.39551,0.479575,0.479575,
2021,11,9,20.25,313,0.30245,0.30245,0.562515,0.562515,
2021,11,9,21.25,313,0.483365,0.483365,0.374255,0.374255,
2021,11,9,22.25,313,0.496205,0.496205,0.35052,0.35052,
2021,11,9,23.25,313,0.1109965,0.1109965,0.72095,0.72095,
2021,11,10,0.25,314,0.488805,0.488805,0.338305,0.338305,
2021,11,10,1.25,314,0.463215,0.463215,0.35935,0.35935,
2021,11,10,2.25,314,0.58733,0.58733,0.230065,0.230065,
2021,11,10,3.25,314,0.53856,0.53856,0.277045,0.277045,
2021,11,10,4.25,314,0.1434405,0.1434405,0.66549,0.66549,
2021,11,10,5.25,314,0.2777765,0.2777765,0.524395,0.524395,
2021,11,10,6.25,314,0.077615,0.077615,0.721625,0.721625,
2021,11,10,7.25,314,0.552095,0.552095,0.250315,0.250315,
2021,11,10,8.25,314,0.953205,0.953205,-0.1494185,-0.1494185,
2021,11,10,9.25,314,0.78494,0.78494,0.017565,0.017565,
2021,11,10,10.25,314,0.507865,0.507865,0.29434,0.29434,
2021,11,10,11.25,314,0.005485,0.005485,0.7996,0.7996,
2021,11,10,12.25,314,0.160954,0.160954,0.648555,0.648555,
2021,11,10,13.25,314,0.325305,0.325305,0.48738,0.48738,
2021,11,10,14.25,314,0.2608,0.2608,0.553635,0.553635,
2021,11,10,15.25,314,0.299715,0.299715,0.513845,0.513845,
2021,11,10,16.25,314,0.56043,0.56043,0.2512,0.2512,
2021,11,10,17.25,314,0.340885,0.340885,0.465895,0.465895,
2021,11,10,18.25,314,0.79906,0.79906,-0.00136,-0.00136,
2021,11,10,19.25,314,1.45525,1.45525,-0.66789,-0.66789,
2021,11,10,20.25,314,0.42348,0.42348,0.357875,0.357875,
2021,11,10,21.25,314,0.52395,0.52395,0.249515,0.249515,
2021,11,10,22.25,314,0.432115,0.432115,0.334895,0.334895,
2021,11,10,23.25,314,0.744035,0.744035,0.017975,0.017975,
2021,11,11,0.25,315,0.962205,0.962205,-0.203,-0.203,
2021,11,11,1.25,315,0.595315,0.595315,0.1620065,0.1620065,
2021,11,11,2.25,315,0.3067815,0.3067815,0.450535,0.450535,
2021,11,11,3.25,315,0.29325,0.29325,0.462775,0.462775,
2021,11,11,4.25,315,0.384855,0.384855,0.36626,0.36626,
2021,11,11,5.25,315,0.587695,0.587695,0.1541579,0.1541579,
2021,11,11,6.25,315,0.91866,0.91866,-0.1835785,-0.1835785,
2021,11,11,7.25,315,0.94389,0.94389,-0.217715,-0.217715,
2021,11,11,8.25,315,0.65892,0.65892,0.0595565,0.0595565,
2021,11,11,9.25,315,0.58243,0.58243,0.126106,0.126106,
2021,11,11,10.25,315,0.445875,0.445875,0.262285,0.262285,
2021,11,11,11.25,315,0.530445,0.530445,0.177845,0.177845,
2021,11,11,12.25,315,0.46889,0.46889,0.245192,0.245192,
2021,11,11,13.25,315,0.44356,0.44356,0.269795,0.269795,
2021,11,11,14.25,315,0.514935,0.514935,0.196895,0.196895,
2021,11,11,15.25,315,0.508575,0.508575,0.201335,0.201335,
2021,11,11,16.25,315,0.450535,0.450535,0.250765,0.250765,
2021,11,11,17.25,315,0.49838,0.49838,0.1855945,0.1855945,
2021,11,11,18.25,315,0.657305,0.657305,0.01043675,0.01043675,
2021,11,11,19.25,315,0.647925,0.647925,0.0162575,0.0162575,
2021,11,11,20.25,315,0.639095,0.639095,0.0151385,0.0151385,
2021,11,11,21.25,315,0.370175,0.370175,0.274145,0.274145,
2021,11,11,22.25,315,0.62334,0.62334,0.0096144,0.0096144,
2021,11,11,23.25,315,0.6151,0.6151,0.0097307,0.0097307,
2021,11,12,0.25,316,0.606615,0.606615,0.0057858,0.0057858,
2021,11,12,1.25,316,0.59872,0.59872,-0.002507,-0.002507,
2021,11,12,2.25,316,0.59,0.59,-0.001353985,-0.001353985,
2021,11,12,3.25,316,0.92619,0.92619,-0.34487947,-0.34487947,
2021,11,12,4.25,316,0.791625,0.791625,-0.2154945,-0.2154945,
2021,11,12,5.25,316,0.802235,0.802235,-0.2428357,-0.2428357,
2021,11,12,6.25,316,0.556365,0.556365,-0.0084285,-0.0084285,
2021,11,12,7.25,316,0.54721,0.54721,-0.0128805,-0.0128805,
2021,11,12,8.25,316,0.49272,0.49272,0.0438215,0.0438215,
2021,11,12,9.25,316,0.267495,0.267495,0.27846,0.27846,
2021,11,12,10.25,316,0.241555,0.241555,0.319385,0.319385,
2021,11,12,11.25,316,0.169415,0.169415,0.400135,0.400135,
2021,11,12,12.25,316,0.19886,0.19886,0.373205,0.373205,
2021,11,12,13.25,316,0.1945,0.1945,0.369735,0.369735,
2021,11,12,14.25,316,0.222405,0.222405,0.332875,0.332875,
2021,11,12,15.25,316,0.314735,0.314735,0.236995,0.236995,
2021,11,12,16.25,316,0.4158,0.4158,0.13919,0.13919,
2021,11,12,17.25,316,0.481395,0.481395,0.0716195,0.0716195,
2021,11,12,18.25,316,0.487265,0.487265,0.063891,0.063891,
2021,11,12,19.25,316,0.488875,0.488875,0.0637905,0.0637905,
2021,11,12,20.25,316,0.490595,0.490595,0.064991,0.064991,
2021,11,12,21.25,316,0.49261,0.49261,0.0662495,0.0662495,
2021,11,12,22.25,316,0.49463,0.49463,0.069838,0.069838,
2021,11,12,23.25,316,0.49649,0.49649,0.069161,0.069161,
2021,11,13,0.25,317,0.498775,0.498775,0.065555,0.065555,
2021,11,13,1.25,317,0.501355,0.501355,0.0618445,0.0618445,
2021,11,13,2.25,317,0.50422,0.50422,0.05747,0.05747,
2021,11,13,3.25,317,0.50711,0.50711,0.0522705,0.0522705,
2021,11,13,4.25,317,0.50755,0.54133,0.049751,0.0151575,
2021,11,13,5.25,317,0.509265,0.509265,0.042902,0.042902,
2021,11,13,6.25,317,0.51208,0.51208,0.034657,0.034657,
2021,11,13,7.25,317,0.51495,0.51495,0.026765,0.026765,
2021,11,13,8.25,317,0.49701,0.49701,0.0405825,0.0405825,
2021,11,13,9.25,317,0.390425,0.390425,0.145435,0.145435,
2021,11,13,10.25,317,0.304635,0.304635,0.229725,0.229725,
2021,11,13,11.25,317,0.26687,0.26687,0.26696,0.26696,
