year,month,day,hour,doy,nee,nee_gf,gpp,gpp_gf,sif,TA,VPD,SW,PAR_up,wds,precip
2020,9,9,9.25,253,-11.34665,-11.34665,15.5375,15.5375,0.194265054,9.42575,2.55325,355.114175,126.6474533,2.17325,0
2020,9,9,10.25,253,-9.7402,-9.7402,14.0395,14.0395,0.249587217,10.707,3.3638,412.758085,148.1191783,2.48065,0
2020,9,9,11.25,253,-12.9115,-12.9115,17.4325,17.4325,0.30217513,11.8945,4.64205,575.84699,202.1822076,2.90755,0
2020,9,9,12.25,253,-13.6665,-13.6665,18.301,18.301,0.265850168,13.17,6.10035,506.890895,181.5669761,3.0349,0
2020,9,9,13.25,253,-11.8465,-11.8465,16.468,16.468,0.136332333,13.486,6.1535,272.929805,103.4484837,2.84275,0
2020,9,9,14.25,253,-11.7637,-11.7637,16.3925,16.3925,0.163757385,13.427,6.17685,265.10371,100.3452087,2.7835,0
2020,9,9,15.25,253,-4.2377,-4.2377,8.85335,8.85335,0.112558497,13.5275,6.1267,207.902615,79.66367283,2.88085,0
2020,9,9,16.25,253,-2.06245,-2.06245,6.63835,6.63835,0.066555898,13.3225,5.6998,118.211525,46.10605,2.83515,0
2020,9,9,17.25,253,1.1332,1.1332,3.243,3.243,0.038044113,12.5645,4.83175,69.815932,27.0247313,3.56635,0
2020,9,9,18.25,253,1.6699,1.6699,2.66875,2.66875,0.022126428,11.565,3.1768,45.008839,16.39243457,2.91925,0
2020,9,9,19.25,253,3.33775,3.33775,0.94195,0.94195,,11.6395,3.44665,29.6369965,9.381550761,3.2596,0
2020,9,9,20.25,253,,4.2056,,-0.007348815,,10.8835,3.02735,0,0,2.6809,0
2020,9,9,21.25,253,,4.24955,,-0.185755,,10.3515,2.3828,0,0,3.17225,0
2020,9,9,22.25,253,3.8758,4.0682,0.25602,0.005635,,9.4832,1.6131,0,0,3.2357,0
2020,9,9,23.25,253,3.833,4.02225,0.28843,0.01983,,10.2575,1.8984,0,0,3.47895,0
2020,9,10,0.25,254,3.7029,3.95355,0.34927,0.065025,,9.2327,1.25485,0,0,2.58755,0.135556
2020,9,10,1.25,254,,4.1499,,-0.18251,,9.56205,1.20795,0,0,2.90225,0
2020,9,10,2.25,254,,4.21385,,-0.252635,,9.15975,0.944485,0,0,1.2258,0
2020,9,10,3.25,254,,4.04615,,-0.11603,,9.0613,0.913445,0,0,1.2712,0
2020,9,10,4.25,254,,4.15775,,-0.195245,,8.99605,0.77126,0,0,1.17179,0
2020,9,10,5.25,254,,4.24255,,-0.201905,,9.53935,1.29855,0,0,2.22475,0
2020,9,10,6.25,254,,4.2199,,-0.23917,,9.79035,1.80045,0,0,1.806,0
2020,9,10,7.25,254,0.947395,0.947395,3.06005,3.06005,,9.45355,1.63735,14.2184458,6.323455543,1.5583,0
2020,9,10,8.25,254,3.45805,3.45805,0.55942,0.55942,0.038125609,9.65365,1.48015,53.248857,22.93108174,1.120415,0
2020,9,10,9.25,254,1.79015,1.79015,2.25015,2.25015,0.055085824,9.6218,1.14115,71.7759185,31.02392609,1.218975,0
2020,9,10,10.25,254,-11.2396,-11.2396,15.4535,15.4535,0.113639058,10.485,1.236045,130.032975,53.82600978,0.748215,0
2020,9,10,11.25,254,-5.06125,-5.06125,9.30835,9.30835,0.11368595,11.269,2.53175,162.152045,64.67591848,1.7509,0.183333
2020,9,10,12.25,254,-12.2345,-12.2345,16.623,16.623,0.118227589,11.581,2.84735,197.631105,76.12474022,1.77,0
2020,9,10,13.25,254,-10.74655,-10.74655,15.4175,15.4175,0.183867947,13.4605,5.13595,336.630165,125.0931283,2.2822,0
2020,9,10,14.25,254,-11.035,-11.035,15.891,15.891,0.311015585,14.969,6.7561,561.069225,197.570212,2.9539,0
2020,9,10,15.25,254,-7.77435,-7.77435,12.6935,12.6935,0.202796892,15.8655,7.8764,408.828285,146.7983815,2.984,0
2020,9,10,16.25,254,-4.48795,-4.48795,9.54885,9.54885,0.195853689,16.6785,8.4678,374.042345,131.3732902,3.0894,0
2020,9,10,17.25,254,-2.34925,-2.34925,7.47335,7.47335,0.142712087,17.367,9.18965,327.401405,111.3753739,3.62965,0
2020,9,10,18.25,254,1.5338,1.5338,3.3898,3.3898,0.034836937,17.068,8.7613,103.7544675,36.51419652,3.4743,0
2020,9,10,19.25,254,3.0051,3.0051,1.58555,1.58555,,15.1145,5.7816,5.2756307,1.635637935,2.64865,0.684444
2020,9,10,20.25,254,3.62655,3.62655,0.765205,0.765205,,12.9395,3.03145,0,0,3.76845,0
2020,9,10,21.25,254,3.9568,3.9568,0.40318,0.40318,,12.4285,3.20835,0,0,3.61155,0
2020,9,10,22.25,254,3.06955,3.06955,1.240015,1.240015,,12.124,3.2113,0,0,3.84345,0
2020,9,10,23.25,254,3.3188,3.3188,0.938985,0.938985,,11.8575,3.0865,0,0,3.0275,0
2020,9,11,0.25,255,3.953,4.0721,0.34455,0.17696115,,11.401,2.9449,0,0,2.25005,0
2020,9,11,1.25,255,3.9255,4.06375,0.37574,0.1768355,,11.972,3.96125,0,0,2.62905,0
2020,9,11,2.25,255,3.83655,3.83655,0.327475,0.327475,,11.069,3.29905,0,0,2.67925,0
2020,9,11,3.25,255,3.9237,3.9237,0.316175,0.316175,,11.332,3.8188,0,0,3.18855,0
2020,9,11,4.25,255,4.6211,4.6211,-0.29336,-0.29336,,11.937,4.4038,0,0,3.62935,0
2020,9,11,5.25,255,3.42695,3.42695,0.910325,0.910325,,12.3145,4.79485,0,0,3.4036,0
2020,9,11,6.25,255,2.31595,2.31595,1.99945,1.99945,,12.2945,4.9047,0,0,3.18005,0
2020,9,11,7.25,255,0.3575775,0.3575775,4.01445,4.01445,,12.2415,5.0522,43.1537045,16.64566391,3.37905,0
2020,9,11,8.25,255,-2.27176,-2.27176,6.86575,6.86575,0.098392982,13.305,5.92965,172.93714,63.92513261,3.54815,0
2020,9,11,9.25,255,-6.15685,-6.15685,10.9975,10.9975,0.154840165,15.09,7.63145,322.70778,116.3022098,4.16245,0
2020,9,11,10.25,255,-7.0537,-7.0537,12.114,12.114,0.183245172,16.767,9.1162,455.863415,162.852113,4.30645,0
2020,9,11,11.25,255,-10.14795,-10.14795,15.48,15.48,0.249553091,18.4025,10.573,558.00405,197.9694065,4.2366,0
2020,9,11,12.25,255,-7.56495,-7.56495,13.168,13.168,0.215856802,20.5555,12.719,617.14469,217.4790913,4.2559,0
2020,9,11,13.25,255,-5.4802,-5.4802,11.2855,11.2855,0.285832059,22.284,15.115,639.00033,223.0594348,4.9368,0
2020,9,11,14.25,255,-4.5538,-4.5538,10.5225,10.5225,0.215721049,23.648,17.752,574.15596,199.8332467,6.00915,0
2020,9,11,15.25,255,-2.00155,-2.00155,7.8894,7.8894,0.176775216,24.237,18.721,388.5566,136.209237,6.05885,0
2020,9,11,16.25,255,-5.0494,-5.0494,10.62935,10.62935,0.211383627,22.7785,15.0875,403.04224,139.7841391,6.6254,0
2020,9,11,17.25,255,-1.25125,-1.25125,6.46005,6.46005,0.14982804,19.9085,9.61235,279.607875,95.94382609,6.4634,0
2020,9,11,18.25,255,1.6639,1.6639,2.9469,2.9469,0.070389929,16.715,6.14965,151.40351,50.55025,6.4489,0
2020,9,11,19.25,255,3.75625,3.75625,0.68367,0.68367,,13.8135,3.88405,39.878799,11.74232728,4.58845,0
2020,9,11,20.25,255,4.73455,4.73455,-0.405945,-0.405945,,12.885,2.97655,0,0,3.6147,0
2020,9,11,21.25,255,7.2067,7.2067,-2.97845,-2.97845,,12.318,2.40135,0,0,3.556,0
2020,9,11,22.25,255,5.5558,5.5558,-1.392645,-1.392645,,11.5775,1.95315,0,0,3.7684,0
2020,9,11,23.25,255,3.878,3.878,0.18675,0.18675,,11.2305,2.3953,0,0,4.61885,0
2020,9,12,0.25,256,4.38765,4.38765,-0.45247,-0.45247,,10.3375,2.25405,0,0,4.4517,0
2020,9,12,1.25,256,4.78245,4.78245,-0.949605,-0.949605,,9.5641,2.33405,0,0,3.7773,0
2020,9,12,2.25,256,3.92635,3.92635,-0.19082,-0.19082,,8.83175,2.3742,0,0,4.64485,0
2020,9,12,3.25,256,5.6582,5.6582,-2.08685,-2.08685,,7.9125,2.35435,0,0,3.9682,0
2020,9,12,4.25,256,3.2608,3.2608,0.22068,0.22068,,7.06225,1.985,0,0,4.2598,0
2020,9,12,5.25,256,4.44325,4.44325,-1.06745,-1.06745,,6.3836,1.65935,0,0,4.4773,0
2020,9,12,6.25,256,2.9707,2.9707,0.309355,0.309355,,5.67035,1.38635,0,0,4.52525,0
2020,9,12,7.25,256,1.787665,1.787665,1.566875,1.566875,,5.47565,0.996245,45.172319,15.56331935,3.66005,0
2020,9,12,8.25,256,-1.9841,-1.9841,5.42765,5.42765,0.035956606,6.2813,1.4784,66.6181175,25.10823891,4.41255,0
2020,9,12,9.25,256,-5.38795,-5.38795,8.87115,8.87115,0.056958475,6.65785,1.86765,103.062418,39.09728913,4.3306,0
2020,9,12,10.25,256,-6.2419,-6.2419,9.79265,9.79265,0.093031648,7.1185,2.2128,162.43971,61.31905652,4.9627,0
2020,9,12,11.25,256,-9.79095,-9.79095,13.4925,13.4925,0.170192737,7.8437,3.0932,280.65051,103.2429978,4.71625,0
2020,9,12,12.25,256,-15.5085,-15.5085,19.336,19.336,0.317635242,8.8396,4.40035,546.87631,194.3158522,6.3925,0
2020,9,12,13.25,256,-9.5434,-9.5434,13.402,13.402,0.259530485,9.631,4.7961,521.22711,185.5158783,5.3518,0
2020,9,12,14.25,256,-9.56475,-9.56475,13.4585,13.4585,0.215029096,9.79475,4.9734,467.21791,164.5441696,5.75635,0
2020,9,12,15.25,256,-7.1636,-7.1636,11.08035,11.08035,0.298497986,9.95545,5.1993,399.28871,139.7007196,5.49365,0
2020,9,12,16.25,256,-5.0344,-5.0344,8.9174,8.9174,0.094971325,9.92215,5.31205,245.02451,86.41813913,5.5323,0
2020,9,12,17.25,256,-1.64245,-1.64245,5.5342,5.5342,0.081807501,9.8749,5.3876,177.1053,62.44860217,5.37495,0
2020,9,12,18.25,256,0.72323,0.72323,3.1213,3.1213,0.122441345,9.9268,5.25175,145.5511,46.91928261,4.57425,0
2020,9,12,19.25,256,3.3653,3.3653,0.285735,0.285735,,8.9173,4.4032,31.75080085,10.09126707,3.856,0
2020,9,12,20.25,256,2.0091,2.0091,1.49675,1.49675,,7.79545,3.36275,0,0,3.7658,0
2020,9,12,21.25,256,2.76635,2.76635,0.629885,0.629885,,6.71095,2.66585,0,0,3.55635,0
2020,9,12,22.25,256,4.58795,4.58795,-1.27585,-1.27585,,6.1772,2.3144,0,0,3.6072,0
2020,9,12,23.25,256,3.2824,3.2824,-0.009855,-0.009855,,5.66295,1.81945,0,0,3.6058,0
2020,9,13,0.25,257,2.7238,2.7238,0.47048,0.47048,,5.36645,1.38805,0,0,3.805,0
2020,9,13,1.25,257,2.7771,2.7771,0.311475,0.311475,,4.65735,0.98005,0,0,3.6201,0
2020,9,13,2.25,257,2.8303,2.8303,0.16558,0.16558,,3.88015,0.6717,0,0,3.7773,0
2020,9,13,3.25,257,2.3472,2.3472,0.664903,0.664903,,3.6575,0.58276,0,0,3.9486,0
2020,9,13,4.25,257,,2.47285,,0.356485,,3.2272,0.38485,0,0,2.2382,0
2020,9,13,5.25,257,,2.4739,,0.35459,,2.30875,0.142235,0,0,1.8733,0
2020,9,13,6.25,257,2.015,2.34155,0.94872,0.593565,,2.7863,0.0653165,0,0,1.7879,0
2020,9,13,7.25,257,-0.132135,-0.132135,3.0745,3.0745,,3.56995,0.266785,42.3767345,17.18922293,1.25028,0
2020,9,13,8.25,257,-3.03765,-3.03765,6.1618,6.1618,0.089104992,3.3486,0.39794,164.956415,64.27070326,0.75279,0
2020,9,13,9.25,257,-9.91245,-9.91245,13.2164,13.2164,0.156784465,5.7703,1.6758,274.105675,102.2240293,0.85274,0
2020,9,13,10.25,257,-14.1908,-14.1908,17.6175,17.6175,0.222993556,6.48235,2.3279,330.099935,120.7284446,1.17405,0
2020,9,13,11.25,257,-12.43255,-12.43255,16.0685,16.0685,0.332331013,7.7911,3.3296,575.799195,202.3958989,1.9752,0
2020,9,13,12.25,257,-14.5865,-14.5865,18.323,18.323,0.285151639,8.8387,4.25505,615.193455,214.7470576,2.1326,0
2020,9,13,13.25,257,-10.5742,-10.5742,14.4865,14.4865,0.295891007,9.91125,5.42965,589.35772,203.3101641,1.93865,0
2020,9,13,14.25,257,-12.163,-12.163,16.1705,16.1705,0.239620748,11.054,6.493,510.326985,174.9015348,1.64755,0
2020,9,13,15.25,257,-9.62555,-9.62555,13.59,13.59,0.213629028,11.223,6.3748,396.031245,135.5505141,3.019,0
2020,9,13,16.25,257,-4.35065,-4.35065,8.2773,8.2773,0.099532526,10.905,5.98625,205.915505,74.62666739,2.6691,0
2020,9,13,17.25,257,-2.110795,-2.110795,5.99245,5.99245,0.055669143,10.682,5.4627,118.367265,43.13434239,2.5525,0
2020,9,13,18.25,257,1.2336,2.3862,2.5809,1.408725,0.023983913,10.1705,4.71115,23.7777285,9.207343587,1.6806,0
2020,9,13,19.25,257,,3.4096,,0.32247,,9.6395,4.00385,2.56771245,1.898072891,1.48235,0
2020,9,13,20.25,257,,3.1761,,0.468865,,9.2745,3.7144,0,0,1.34775,0
2020,9,13,21.25,257,,2.9118,,0.67988,,8.4591,2.7331,0,0,0.41343,0
2020,9,13,22.25,257,,2.9612,,0.59765,,8.47795,2.82285,0,0,0.83853,0
2020,9,13,23.25,257,,3.0619,,0.415725,,7.90605,2.148,0,0,1.76365,0
2020,9,14,0.25,258,,3.07185,,0.34426,,7.46505,1.75425,0,0,1.8842,0
2020,9,14,1.25,258,,3.0393,,0.331215,,7.10225,1.6544,0,0,2.09035,0
2020,9,14,2.25,258,,3.0507,,0.27823,,6.7745,1.83835,0,0,2.4661,0
2020,9,14,3.25,258,,3.0427,,0.2489,,6.54315,1.632,0,0,2.3023,0
2020,9,14,4.25,258,3.34215,3.34215,-0.066906,-0.066906,,6.31705,1.4129,0,0,2.5913,0
2020,9,14,5.25,258,2.488,2.488,0.7831555,0.7831555,,6.321,1.35865,0,0,2.86815,0
2020,9,14,6.25,258,0.468345,0.468345,2.7879,2.7879,,6.30765,1.2891,0,0,3.46745,0
2020,9,14,7.25,258,0.341975,0.341975,2.89615,2.89615,,6.14025,1.28775,8.5565293,1.774002467,4.16545,0
2020,9,14,8.25,258,0.873065,0.873065,2.3821,2.3821,0.015941896,6.1654,1.5497,22.5942935,7.029861304,4.80605,0
2020,9,14,9.25,258,0.817005,0.817005,2.45525,2.45525,0.010642141,6.36715,1.68535,33.6668585,11.5443288,4.9137,0
2020,9,14,10.25,258,-1.058705,-1.058705,4.37175,4.37175,0.039364801,6.5551,1.78605,82.433172,29.62868815,4.5728,0
2020,9,14,11.25,258,-0.1497845,-0.1497845,3.50675,3.50675,0.059789961,6.9193,2.03795,90.5079875,31.86945978,5.14615,0
2020,9,14,12.25,258,-0.818925,-0.818925,4.2034,4.2034,0.070938073,7.2892,2.29635,139.6668,49.43251413,5.6079,0
2020,9,14,13.25,258,-1.3496,-1.3496,4.7732,4.7732,0.048617649,7.4838,2.40615,114.04262,41.11622065,5.42535,0
2020,9,14,14.25,258,-0.739315,-0.739315,4.16315,4.16315,0.051149316,7.7084,2.57675,73.8929315,27.82275326,5.4522,0
2020,9,14,15.25,258,-1.87265,-1.87265,5.29985,5.29985,0.056836125,7.7165,2.2692,102.8172435,38.0336337,5.02125,0
2020,9,14,16.25,258,-0.71208,-0.71208,4.1538,4.1538,0.040768215,7.74215,2.09165,74.0555605,27.06842826,4.397,0
2020,9,14,17.25,258,0.97446,0.97446,2.51055,2.51055,0.034494464,8.1358,2.20055,68.475875,24.51517826,3.35265,0
2020,9,14,18.25,258,1.43292,1.43292,2.0186,2.0186,0.017599534,8.16215,2.1432,29.5307895,10.54410207,3.2719,0
2020,9,14,19.25,258,2.2162,2.2162,1.18167,1.18167,,7.8341,1.9092,7.87475385,2.471276043,2.85945,0
2020,9,14,20.25,258,2.3687,2.3687,0.96888,0.96888,,7.42545,1.52015,0,0,2.6456,0
2020,9,14,21.25,258,3.0404,3.0404,0.2577645,0.2577645,,7.05855,1.2016,0,0,2.46745,0
2020,9,14,22.25,258,3.41795,3.41795,-0.15777,-0.15777,,6.80595,1.03342,0,0,2.15935,0
2020,9,14,23.25,258,3.4016,3.2238,-0.16765,0.00665,,6.5613,0.88244,0,0,1.7148,0
2020,9,15,0.25,259,,3.046,,0.18497,,6.48475,0.82117,0,0,1.72575,0
2020,9,15,1.25,259,,3.02895,,0.188265,,6.49385,0.727805,0,0,1.6124,0
2020,9,15,2.25,259,,3.0427,,0.16396,,6.4074,0.62155,0,0,1.7232,0
2020,9,15,3.25,259,,2.99405,,0.179575,,6.27165,0.515745,0,0,1.326995,0
2020,9,15,4.25,259,,2.9752,,0.16851,,6.02005,0.382005,0,0,0.524395,0
2020,9,15,5.25,259,,2.9763,,0.149825,,5.9132,0.33622,0,0,0.516535,0
2020,9,15,6.25,259,,2.96805,,0.136715,,5.79125,0.27463,0,0,0.53346,0
2020,9,15,7.25,259,,3.0009,,0.0781765,,5.6099,0.192825,0,1.422861054,1.48635,0
2020,9,15,8.25,259,0.29095,1.627425,2.8328,1.484125,0.013708346,5.61155,0.231065,5.0966926,4.389896957,1.4899,0
2020,9,15,9.25,259,7.8337,7.8337,-4.6657,-4.6657,0.015556438,6.04235,0.25038,21.4971475,11.0039438,1.3148,0.155556
2020,9,15,10.25,259,-5.3171,-5.3171,8.54175,8.54175,0.036928124,6.48555,0.287155,66.0636525,28.07494707,1.34815,0.203333
2020,9,15,11.25,259,-4.6693,-4.6693,7.95835,7.95835,0.075953333,7.00565,0.564085,144.314005,57.40605978,2.2534,0
2020,9,15,12.25,259,-3.2514,-3.2514,6.56105,6.56105,0.053530565,7.3705,0.75685,121.679863,48.9485837,2.73515,0.16
2020,9,15,13.25,259,-3.45025,-3.45025,6.7691,6.7691,0.05047799,7.4977,0.721175,124.913715,49.18241413,3.47245,0
2020,9,15,14.25,259,-2.6705,-2.6705,5.9413,5.9413,0.04572613,7.38005,0.73396,108.385575,42.10754674,3.4364,0.266667
2020,9,15,15.25,259,-7.13295,-7.13295,10.45,10.45,0.062284153,7.33925,0.81745,128.6629265,48.11094239,4.287,0
2020,9,15,16.25,259,-4.7695,-4.7695,8.1506,8.1506,0.081914982,7.8036,1.2701,168.26328,60.33281522,4.64595,0
2020,9,15,17.25,259,-2.1805,-2.1805,5.5974,5.5974,0.112451899,8.28555,1.90485,169.135135,57.21229674,4.7583,0
2020,9,15,18.25,259,1.99106,1.99106,1.29248,1.29248,0.100324903,8.5511,2.7264,111.344992,36.1156913,4.4059,0
2020,9,15,19.25,259,3.3671,3.3671,-0.303445,-0.303445,,6.0397,1.07994,22.4540255,4.381444565,4.6474,0.492222
2020,9,15,20.25,259,4.7081,4.7081,-1.709405,-1.709405,,5.49965,1.26355,0,0,4.98105,0
2020,9,15,21.25,259,3.76315,3.76315,-0.8604395,-0.8604395,,4.96955,1.8704,0,0,6.69795,0
2020,9,15,22.25,259,2.869,2.869,-0.099265,-0.099265,,4.05125,2.1976,0,0,6.47405,0
2020,9,15,23.25,259,1.433275,1.433275,1.128565,1.128565,,2.7481,2.03425,0,0,5.49775,0
2020,9,16,0.25,260,2.7959,2.7959,-0.40323,-0.40323,,1.11678,2.37555,0,0,4.85015,0
2020,9,16,1.25,260,2.5167,2.5167,-0.221815,-0.221815,,0.086555,2.2379,0,0,3.78665,0
2020,9,16,2.25,260,2.93075,2.93075,-0.73682,-0.73682,,-0.411045,2.1693,0,0,3.2599,0
2020,9,16,3.25,260,2.8351,2.64545,-0.79352,-0.60766,,-1.9189,1.28485,0,0,2.2659,0
2020,9,16,4.25,260,,2.4558,,-0.433005,,-2.2612,1.30305,0,0,3.0372,0
2020,9,16,5.25,260,,2.2493,,-0.325465,,-2.90595,1.24205,0,0,2.9486,0
2020,9,16,6.25,260,1.0047,1.627,0.88399,0.274085,,-3.23315,1.028425,0,0,3.02515,0
2020,9,16,7.25,260,2.228,2.228,-0.30173,-0.30173,,-3.4669,0.799185,45.1063105,13.17923543,3.6829,0
2020,9,16,8.25,260,3.14925,3.14925,-0.963905,-0.963905,0.066156694,-2.20855,1.137025,177.779395,60.66184348,2.84755,0
2020,9,16,9.25,260,-1.802155,-1.802155,4.12425,4.12425,0.086895897,-0.27017,2.0015,261.230175,92.1911913,3.1269,0
2020,9,16,10.25,260,-6.54975,-6.54975,9.06895,9.06895,0.211491205,0.91554,2.5094,401.885955,141.4596696,3.4641,0
2020,9,16,11.25,260,-6.5445,-6.5445,9.21485,9.21485,0.181482264,2.4799,3.3216,489.861745,172.6607565,3.6694,0
2020,9,16,12.25,260,-7.85055,-7.85055,10.67475,10.67475,0.197284615,3.5849,4.2139,495.072525,174.6270609,3.54555,0
2020,9,16,13.25,260,-12.8031,-12.8031,15.8515,15.8515,0.236905821,5.17885,5.31445,499.948305,177.9574957,3.13515,0
2020,9,16,14.25,260,-9.6611,-9.6611,12.7335,12.7335,0.193557804,6.3704,5.8488,461.13909,164.2183652,3.4972,0
2020,9,16,15.25,260,-5.2133,-5.2133,8.34395,8.34395,0.133803354,6.66655,5.6397,278.049875,101.1770609,3.6784,0
2020,9,16,16.25,260,-4.7709,-4.7709,7.9144,7.9144,0.086246143,6.81545,5.23075,186.250655,67.91075652,2.95205,0
2020,9,16,17.25,260,-1.40455,-1.40455,4.53275,4.53275,0.065824583,6.9593,5.0374,122.861435,45.36293043,2.23305,0
2020,9,16,18.25,260,0.30664,1.68547,2.7842,1.3928756,0.024233368,6.66445,4.4918,40.1377205,15.17325717,1.58491,0
2020,9,16,19.25,260,,3.00985,,-0.004006,,6.24835,3.9112,1.67427865,2.087572424,0.81523,0
2020,9,16,20.25,260,,3.0249,,-0.082014,,5.6524,3.28795,0,0,0.627175,0
2020,9,16,21.25,260,,2.99115,,-0.161235,,5.02925,2.7117,0,0,1.193105,0
2020,9,16,22.25,260,,2.9629,,-0.191005,,4.2878,2.3772,0,0,1.36145,0
2020,9,16,23.25,260,,2.96365,,-0.20566,,4.06995,2.40945,0,0,1.2569,0
2020,9,17,0.25,261,,2.9191,,-0.198035,,3.941,2.3768,0,0,1.08663,0
2020,9,17,1.25,261,,3.0928,,-0.393265,,3.68195,2.22115,0,0,0.89477,0
2020,9,17,2.25,261,,3.1429,,-0.460035,,3.52745,2.21355,0,0,0.69542,0
2020,9,17,3.25,261,,3.1917,,-0.50918,,3.5153,2.2827,0,0,0.66244,0
2020,9,17,4.25,261,,3.1211,,-0.465365,,3.47295,2.2954,0,0,1.0561,0
2020,9,17,5.25,261,,3.1211,,-0.469815,,3.24315,2.10255,0,0,1.5787,0
2020,9,17,6.25,261,4.5507,3.75045,-1.8332,-1.02454,,3.7064,2.4978,0,0,1.5482,0
2020,9,17,7.25,261,-0.65096,-0.65096,3.43085,3.43085,,3.9433,2.52755,38.980057,12.2657988,1.32206,0
2020,9,17,8.25,261,-3.3768,-3.3768,6.31305,6.31305,0.057911045,4.96855,2.302,157.90455,57.87188696,1.467515,0
2020,9,17,9.25,261,-3.7569,-3.7569,6.8197,6.8197,0.136188248,6.1392,2.47265,307.46807,109.4784098,2.76545,0
2020,9,17,10.25,261,-9.1253,-9.1253,12.38,12.38,0.212576285,7.27845,3.0397,446.381585,156.451237,2.64165,0
2020,9,17,11.25,261,-7.65635,-7.65635,11.0695,11.0695,0.278774143,8.89235,4.1816,548.7501,191.5392826,2.05535,0
2020,9,17,12.25,261,-8.96345,-8.96345,12.517,12.517,0.320096987,9.92265,5.288,625.63362,216.2653696,2.6344,0
2020,9,17,13.25,261,-12.5015,-12.5015,16.1665,16.1665,0.275548105,10.8355,6.58135,646.68713,220.8881957,2.66625,0
2020,9,17,14.25,261,-8.84915,-8.84915,12.5945,12.5945,0.288258662,11.7595,7.7591,654.44065,222.3012391,2.37035,0
2020,9,17,15.25,261,-4.66995,-4.66995,8.46295,8.46295,0.227246627,12.1755,8.5246,572.389165,193.2273304,2.8537,0
2020,9,17,16.25,261,-5.6885,-5.6885,9.4979,9.4979,0.179747425,12.4495,8.81295,442.72768,148.466462,2.4149,0
2020,9,17,17.25,261,-2.3387,-2.3387,6.05395,6.05395,0.083247853,12.167,8.47975,269.5462,89.57841957,2.4656,0
2020,9,17,18.25,261,-0.532225,-0.532225,4.1577,4.1577,0.022076001,11.398,7.284,110.6952115,37.39146413,1.867,0
2020,9,17,19.25,261,,3.45315,,-0.0466,,10.0465,5.7825,14.44122982,5.290769913,2.17695,0
2020,9,17,20.25,261,,2.9792,,0.18811,,8.0762,4.0664,0,0,2.81645,0
2020,9,17,21.25,261,,2.91575,,0.175505,,6.9748,3.0155,0,0,2.16725,0
2020,9,17,22.25,261,,2.88955,,0.1071635,,6.1778,2.2783,0,0,1.7136,0
2020,9,17,23.25,261,,2.867,,0.106505,,5.71165,1.88565,0,0,1.7908,0
2020,9,18,0.25,262,,2.8823,,0.072284,,5.56475,1.6874,0,0,2.63915,0
2020,9,18,1.25,262,2.7866,2.83765,0.14135,0.12157,,5.62585,1.5326,0,0,2.771,0
2020,9,18,2.25,262,2.73405,2.73405,0.11486,0.11486,,4.957,1.39235,0,0,2.45095,0
2020,9,18,3.25,262,,2.9081,,-0.0937915,,4.43305,1.16955,0,0,1.482895,0
2020,9,18,4.25,262,,3.05235,,-0.305055,,4.17625,1.02589,0,0,1.41185,0
2020,9,18,5.25,262,,2.949,,-0.3102,,3.19985,0.72854,0,0,0.792545,0
2020,9,18,6.25,262,,2.758,,-0.154515,,2.73125,0.709045,0,0,0.73579,0
2020,9,18,7.25,262,1.372,1.372,1.347345,1.347345,,2.8445,0.7916,27.49750375,12.2487237,0.92232,0
2020,9,18,8.25,262,2.20105,2.20105,0.679305,0.679305,0.053743895,3.91935,1.34525,148.05611,54.24872391,1.6524,0
2020,9,18,9.25,262,-4.07801,-4.07801,7.2754,7.2754,0.141038299,6.13405,2.5295,298.50321,107.5367674,2.1117,0
2020,9,18,10.25,262,-8.12695,-8.12695,11.5565,11.5565,0.201837144,8.18585,4.11305,435.64782,153.8335065,3.35805,0
2020,9,18,11.25,262,-11.1181,-11.1181,14.7495,14.7495,0.273560109,9.9052,5.79855,531.08242,186.3661152,4.51065,0
2020,9,18,12.25,262,-15.2785,-15.2785,19.101,19.101,0.250615001,11.4435,7.4185,568.72203,198.9150283,4.01665,0
2020,9,18,13.25,262,-13.501,-13.501,17.44,17.44,0.226452922,12.5875,8.22585,444.85163,158.1095935,3.57215,0
2020,9,18,14.25,262,-7.91415,-7.91415,11.994,11.994,0.204954172,13.587,9.0212,439.62624,154.2139413,3.48245,0
2020,9,18,15.25,262,-9.5336,-9.5336,13.679,13.679,0.157886386,14.4015,9.9982,328.30084,116.2041587,3.5054,0
2020,9,18,16.25,262,-6.0932,-6.0932,10.327,10.327,0.176483538,14.9655,10.5545,379.58045,126.8106804,3.70165,0
2020,9,18,17.25,262,-1.47455,-1.47455,5.725,5.725,0.107254432,15.3975,10.56,252.57005,82.48676739,3.58625,0
2020,9,18,18.25,262,-0.163415,-0.163415,4.2769,4.2769,0.073417237,15.0845,9.82675,110.2996595,35.11502826,3.0121,0
2020,9,18,19.25,262,,4.40105,,-0.50144,,13.3315,7.58885,15.5124131,4.954332424,2.42175,0
2020,9,18,20.25,262,,4.3475,,-0.530325,,12.2435,6.56605,0,0,2.06785,0
2020,9,18,21.25,262,,4.1288,,-0.51211,,11.1075,5.6092,0,0,1.6908,0
2020,9,18,22.25,262,,4.0557,,-0.431265,,10.12,4.8954,0,0,1.07918,0
2020,9,18,23.25,262,3.20235,3.20235,0.473785,0.473785,,10.6455,5.3948,0,0,1.9054,0
