year,month,day,hour,doy,TA,VPD,SW,PAR_up,wds
2021,9,5,21,248,13.763,3.2881,0,0,1.6068
2021,9,5,22,248,13.4155,3.1677,0,0,1.82925
2021,9,5,23,248,13.4035,3.4489,0,0,2.3998
2021,9,6,0,249,12.4765,2.6989,0,0,1.04976
2021,9,6,1,249,12.6865,2.99735,0,0,1.56535
2021,9,6,2,249,12.643,3.02125,0,0,2.147
2021,9,6,3,249,11.667,1.60805,0,0,2.79725
2021,9,6,4,249,10.37,0.487205,0,0,3.8535
2021,9,6,5,249,10.666,1.1729,0,0,3.64275
2021,9,6,6,249,10.18195,1.025515,4.2336115,4.739280649,3.938
2021,9,6,7,249,10.2567,1.467585,72.790585,106.2108605,3.8414
2021,9,6,8,249,12.2455,3.17655,194.9489,306.13136,3.528
2021,9,6,9,249,14.8205,6.77785,285.1937,446.01136,4.6582
2021,9,6,10,249,16.751,9.13405,459.2485,713.30636,4.69275
2021,9,6,11,249,17.608,10.271,555.7233,857.5113598,5.0946
2021,9,6,12,249,18.6785,12.2095,655.0631,1001.31138,6.25
2021,9,6,13,249,19.257,12.9265,638.9829,974.8013801,6.2525
2021,9,6,14,249,20.03,14.0745,681.0877,1037.07638,5.98335
2021,9,6,15,249,19.68,13.413,319.2125,501.0263599,5.86265
2021,9,6,16,249,20.223,13.6465,479.8723,728.8113601,5.83245
2021,9,6,17,249,19.219,11.8255,185.82808,290.61636,5.3026
2021,9,6,18,249,18.4855,10.364,177.1319,262.05636,4.26895
2021,9,6,19,249,17.206,8.62315,20.30811,41.609361,3.528
2021,9,6,20,249,15.5735,6.74115,1.30648,2.776580649,3.80145
2021,9,6,21,249,14.649,5.77755,0,0,3.929
2021,9,6,22,249,14.374,5.5047,0,0,4.43445
2021,9,6,23,249,13.72,4.68215,0,0,4.8347
2021,9,7,0,250,13.282,4.47775,0,0,4.91415
2021,9,7,1,250,12.6945,4.17455,0,0,4.4465
2021,9,7,2,250,12.2955,3.98025,0,0,4.63885
2021,9,7,3,250,11.6465,3.41165,0,0,4.1943
2021,9,7,4,250,11.06,2.91955,0,0,4.1069
2021,9,7,5,250,10.6435,2.64555,0,0,4.65155
2021,9,7,6,250,10.0419,2.2405,1.988834,3.684944002,3.694
2021,9,7,7,250,10.3085,2.46925,60.83592,97.22828902,4.4408
2021,9,7,8,250,11.527,3.332,195.77605,314.92479,4.599
2021,9,7,9,250,13.197,4.3946,343.8702,550.3647902,4.59675
2021,9,7,10,250,14.8975,5.7435,484.1593,767.3247902,5.6035
2021,9,7,11,250,15.8915,6.7863,450.6285,718.4497902,5.6699
2021,9,7,12,250,16.5535,7.4305,471.3726,739.5547898,5.85465
2021,9,7,13,250,17.346,8.30605,523.26675,816.7547899,5.41505
2021,9,7,14,250,17.794,8.7508,513.2059,799.6397902,5.3029
2021,9,7,15,250,17.939,9,257.795,411.84479,5.0978
2021,9,7,16,250,18.174,9.23185,326.70915,501.9547899,4.7251
2021,9,7,17,250,18.5455,10.18625,237.8283,365.58979,5.1966
2021,9,7,18,250,17.8665,9.213,114.355905,180.25479,4.37965
2021,9,7,19,250,17.016,7.8959,32.02756,47.38628802,2.9556
2021,9,7,20,250,15.904,6.6295,0,2.175894001,3.1683
2021,9,7,21,250,14.9785,5.55815,0,0,3.1177
2021,9,7,22,250,14.3705,4.84215,0,0,3.30465
2021,9,7,23,250,14.098,4.4472,0,0,3.49405
2021,9,8,0,251,13.655,3.8561,0,0,3.7511
2021,9,8,1,251,12.867,3.04575,0,0,3.63795
2021,9,8,2,251,12.21,2.37765,0,0,3.7597
2021,9,8,3,251,11.7385,1.97025,0,0,3.3237
2021,9,8,4,251,11.3725,1.74355,0,0,3.5969
2021,9,8,5,251,10.6665,1.14547,0,0,2.67175
2021,9,8,6,251,10.0975,0.6913,0,3.364332999,1.143495
2021,9,8,7,251,10.8625,1.26846,50.49606,102.153068,0.910995
2021,9,8,8,251,12.7085,3.1266,179.7884,313.81057,0.508155
2021,9,8,9,251,15.2555,6.9196,326.3922,552.6205699,0.653075
2021,9,8,10,251,16.8575,9.38635,460.081,769.68557,0.869035
2021,9,8,11,251,18.0815,11.004,571.7849,933.3405699,1.005355
2021,9,8,12,251,18.4775,11.046,624.0987,1000.495585,1.9105
2021,9,8,13,251,19.0405,11.9245,521.2175,822.6755699,1.61875
2021,9,8,14,251,19.643,12.9125,511.02135,807.4205701,1.86405
2021,9,8,15,251,20.289,14.0095,616.3102,954.72057,2.01805
2021,9,8,16,251,20.4755,15.0855,326.509,532.9855702,1.186605
2021,9,8,17,251,20.6375,15.2035,333.6378,521.9855699,1.7265
2021,9,8,18,251,20.306,14.5155,129.198685,216.69057,2.1627
2021,9,8,19,251,18.9705,12.403,20.0882665,43.403066,2.15515
2021,9,8,20,251,16.989,9.08005,0,0,1.61735
2021,9,8,21,251,15.5055,7.1916,0,0,1.9946
2021,9,8,22,251,14.4205,6.03155,0,0,2.19535
2021,9,8,23,251,14.489,6.16895,0,0,1.81165
2021,9,9,0,252,14.46,6.1701,0,0,1.81195
2021,9,9,1,252,14.2255,6.1155,0,0,2.458
2021,9,9,2,252,13.2195,5.25875,0,0,2.0619
2021,9,9,3,252,12.1405,4.2481,0,0,2.4708
2021,9,9,4,252,12.568,4.5308,0,0,2.3824
2021,9,9,5,252,12.489,4.4375,0,0,2.3419
2021,9,9,6,252,12.0275,3.74465,0.4885126,1.164756648,2.3279
2021,9,9,7,252,12.1705,3.72915,36.58609,57.02271302,1.47405
2021,9,9,8,252,11.7695,3.1947,99.84798,151.52271,1.42065
2021,9,9,9,252,13.3045,4.32335,119.42336,210.59271,2.101
2021,9,9,10,252,16.282,7.8443,404.54625,633.9877099,2.6051
2021,9,9,11,252,18.337,10.3361,512.09755,802.0877101,3.2916
2021,9,9,12,252,20.1095,13.143,525.87895,829.5277101,3.93815
2021,9,9,13,252,21.5205,15.4525,526.09525,820.5177099,4.28685
2021,9,9,14,252,22.148,16.4665,563.02665,874.1177099,4.85325
2021,9,9,15,252,23.2585,18.1225,533.288,819.3627102,4.3185
2021,9,9,16,252,24.2415,20.401,375.18435,584.21771,4.45475
2021,9,9,17,252,23.511,19.06,272.47075,425.54771,4.4087
2021,9,9,18,252,22.881,17.644,152.48655,236.98271,3.53625
2021,9,9,19,252,20.978,13.4965,35.54953,57.23421301,2.97705
2021,9,9,20,252,19.2775,10.12295,0,0,2.8982
2021,9,9,21,252,17.9685,7.86485,0,0,3.5241
2021,9,9,22,252,18.0535,7.5766,0,0,2.8327
2021,9,9,23,252,17.479,6.8498,0,0,2.8283
2021,9,10,0,253,15.924,4.83005,0,0,3.70585
2021,9,10,1,253,15.091,3.5013,0,0,4.09855
2021,9,10,2,253,14.21,3.11375,0,0,4.40675
2021,9,10,3,253,13.542,3.03015,0,0,3.7038
2021,9,10,4,253,12.6025,2.3464,0,0,3.4688
2021,9,10,5,253,12.169,1.76595,0,0,3.6251
2021,9,10,6,253,11.908,1.7098,0.837844,1.132476001,4.42835
2021,9,10,7,253,11.506,1.4455,19.84605,32.805652,4.18905
2021,9,10,8,253,11.6525,1.4464,79.030355,136.820651,4.0241
2021,9,10,9,253,12.6785,2.44345,254.9903,417.02015,4.9815
2021,9,10,10,253,13.941,4.4123,382.4098,617.62015,5.5727
2021,9,10,11,253,14.4895,5.81165,410.1993,661.2901502,5.5326
2021,9,10,12,253,14.7575,6.65715,366.93875,597.0851502,6.11755
2021,9,10,13,253,14.7845,6.95295,356.12325,581.0901502,6.51805
2021,9,10,14,253,14.754,7.20965,320.7977,522.6101501,7.07045
2021,9,10,15,253,14.6555,6.84705,296.1122,481.49515,7.0553
2021,9,10,16,253,14.8225,6.96745,418.8717,652.1701502,6.31065
2021,9,10,17,253,14.7525,6.8814,223.69615,347.11515,4.66645
2021,9,10,18,253,14.941,7.35125,175.74565,265.29515,4.4954
2021,9,10,19,253,13.7205,6.3487,29.478781,51.70015201,3.6464
2021,9,10,20,253,12.4505,5.21385,0,0,3.9259
2021,9,10,21,253,11.602,4.60995,0,0,4.3119
2021,9,10,22,253,11.32,4.0115,0,0,3.89805
2021,9,10,23,253,10.383,3.40025,0,0,3.9125
2021,9,11,0,254,9.0695,2.7842,0,0,3.74225
2021,9,11,1,254,7.6431,1.43585,0,0,3.4815
2021,9,11,2,254,8.513,1.6969,0,0,3.64545
2021,9,11,3,254,8.04145,1.60815,0,0,3.0488
2021,9,11,4,254,7.40605,1.51885,0,0,1.89925
2021,9,11,5,254,6.9066,1.50505,0,0,1.4872
2021,9,11,6,254,6.12905,0.99247,0,0,1.3728
2021,9,11,7,254,6.09515,0.93314,17.57828,28.4609,1.1964
2021,9,11,8,254,5.8318,1.24425,69.229365,117.1424,1.25788
2021,9,11,9,254,6.4232,1.53475,119.978,210.9499,1.25145
2021,9,11,10,254,7.0039,1.9926,132.0462,230.9199,1.48915
2021,9,11,11,254,7.9707,2.55105,383.9143,623.7599002,2.1033
2021,9,11,12,254,9.51765,3.9773,656.6675,1030.6899,2.87535
2021,9,11,13,254,11.0705,5.86965,676.3756,1051.7399,2.64815
2021,9,11,14,254,12.4785,7.0492,651.1538,1009.5849,2.2465
2021,9,11,15,254,13.633,8.21765,558.1519,868.2599001,2.3543
2021,9,11,16,254,14.2245,9.33745,456.4601,700.8299001,2.29015
2021,9,11,17,254,14.688,10.939,315.12825,480.3049,2.4264
2021,9,11,18,254,14.161,10.23785,130.18039,205.9849,1.6136
2021,9,11,19,254,12.9995,7.9084,30.128,44.9579,1.57948
2021,9,11,20,254,11.806,6.2946,0,0,1.62845
2021,9,11,21,254,10.547,4.99725,0,0,1.49205
2021,9,11,22,254,9.4142,4.06855,0,0,1.034
2021,9,11,23,254,8.7968,3.7738,0,0,1.1731
2021,9,12,0,255,7.87085,3.3069,0,0,1.59235
2021,9,12,1,255,7.3783,3.30535,0,0,2.0928
2021,9,12,2,255,6.5769,2.89865,0,0,1.8783
2021,9,12,3,255,5.8625,2.3905,0,0,1.34265
2021,9,12,4,255,4.98905,1.8666,0,0,1.42615
2021,9,12,5,255,4.86085,1.75565,0,0,1.5804
2021,9,12,6,255,4.642,1.517,0,0,0.7597
2021,9,12,7,255,5.1784,1.593,45.70409,87.10092948,0.423505
2021,9,12,8,255,6.40225,1.3117,128.1928,233.88893,1.069365
2021,9,12,9,255,8.345,1.49825,191.4986,345.63893,1.2223
2021,9,12,10,255,10.557,2.30895,295.3969,511.44893,2.13095
2021,9,12,11,255,13.435,4.596,443.6452,746.31393,2.9929
2021,9,12,12,255,14.774,5.8555,510.91355,843.45393,3.662
2021,9,12,13,255,15.4815,6.8606,419.31185,696.6139301,3.5422
2021,9,12,14,255,16.068,8.39885,509.54015,834.2689301,3.72055
2021,9,12,15,255,16.7715,9.97945,575.33845,917.5439298,3.9933
2021,9,12,16,255,16.9595,10.3215,373.32175,602.0089299,4.02355
2021,9,12,17,255,16.489,9.57905,133.57855,232.66393,2.71815
2021,9,12,18,255,16.18,9.4444,93.940405,157.76393,2.2977
2021,9,12,19,255,15.475,9.1,25.7143395,41.154429,2.33625
2021,9,12,20,255,14.4,7.54565,0,0,2.3973
2021,9,12,21,255,13.8865,6.74135,0,0,2.37335
2021,9,12,22,255,13.9665,7.18295,0,0,2.7421
2021,9,12,23,255,13.2195,6.08445,0,0,2.3868
2021,9,13,0,256,11.3435,3.06505,0,0,2.29435
2021,9,13,1,256,10.09985,0.964345,0,0,1.2982
2021,9,13,2,256,9.63205,0.37911,0,0,1.121595
2021,9,13,3,256,9.84475,0.21949,0,0,1.38055
2021,9,13,4,256,9.97815,0.16048,0,0,2.44385
2021,9,13,5,256,9.9574,0.138825,0,0,3.20115
2021,9,13,6,256,9.83245,0.29524,0,0,3.149
2021,9,13,7,256,9.59795,0.4067,13.8689215,26.4463585,3.16245
2021,9,13,8,256,9.42495,0.40441,56.15397,96.33254749,4.0623
2021,9,13,9,256,9.47255,0.447175,124.770885,210.727235,4.92125
2021,9,13,10,256,10.2945,0.84315,165.5723,279.747925,3.9463
2021,9,13,11,256,11.3385,1.90495,358.7727,592.283615,4.46615
2021,9,13,12,256,12.7955,3.63255,487.5831,793.7943002,4.8797
2021,9,13,13,256,13.143,4.53625,255.2035,439.59999,5.04965
2021,9,13,14,256,13.187,4.6884,265.4989,441.86068,4.8951
2021,9,13,15,256,14.322,6.13015,423.9943,681.19637,5.0715
2021,9,13,16,256,15.126,7.3077,388.2547,619.857055,4.8187
2021,9,13,17,256,15.1905,7.23905,162.40458,269.782745,3.7149
2021,9,13,18,256,12.474,4.20755,36.20546,69.06493401,4.1642
2021,9,13,19,256,11.312,3.1401,10.039752,16.732223,4.6018
2021,9,13,20,256,9.84895,2.16115,0,0,4.011
2021,9,13,21,256,9.54385,2.20535,0,0,3.97765
2021,9,13,22,256,8.66205,1.4346,0,0,4.07245
2021,9,13,23,256,8.65675,1.4813,0,0,3.757
2021,9,14,0,257,8.64925,1.4551,0,0,4.0759
2021,9,14,1,257,8.5253,1.28175,0,0,3.412
2021,9,14,2,257,7.3077,0.6506,0,0,3.5398
2021,9,14,3,257,7.93415,0.84896,0,0,3.80615
2021,9,14,4,257,7.39295,0.84863,0,0,3.6649
2021,9,14,5,257,7.38425,0.887445,0,0,4.06685
2021,9,14,6,257,7.1048,0.78295,0,0,3.75895
2021,9,14,7,257,6.95725,0.73311,47.808065,67.302217,3.27395
2021,9,14,8,257,8.0138,1.0392,177.5498,283.849305,3.62295
2021,9,14,9,257,9.45035,1.89025,325.289,526.939395,3.8809
2021,9,14,10,257,11.1155,3.07695,462.48825,745.434485,4.26635
2021,9,14,11,257,13.1485,5.30915,567.9175,908.7595798,4.2899
2021,9,14,12,257,14.756,7.7032,634.27675,1008.264675,4.0043
2021,9,14,13,257,15.9645,10.2862,648.176,1027.16975,3.8284
2021,9,14,14,257,16.534,11.3235,447.63025,719.25485,3.76875
2021,9,14,15,257,16.717,11.1165,288.4195,472.4199402,3.11625
2021,9,14,16,257,17.101,11.342,278.12875,452.24503,3.06495
2021,9,14,17,257,17.442,11.907,257.463,400.38512,3.86255
2021,9,14,18,257,16.6035,10.26925,93.314725,153.52021,2.1748
2021,9,14,19,257,15.457,8.28495,14.31298315,26.8140504,1.4834
2021,9,14,20,257,13.985,6.33395,0,0,1.1538
2021,9,14,21,257,12.748,4.90355,0,0,0.396015
2021,9,14,22,257,11.684,4.08745,0,0,0.553355
2021,9,14,23,257,11.49,4.2234,0,0,0.819625
2021,9,15,0,258,10.9985,4.3767,0,0,0.810755
2021,9,15,1,258,10.969,4.69225,0,0,0.885895
2021,9,15,2,258,10.8745,4.72485,0,0,0.49816
2021,9,15,3,258,10.7765,4.6981,0,0,0.798345
2021,9,15,4,258,11.095,5.07515,0,0,1.091695
2021,9,15,5,258,10.428,4.35365,0,0,1.92955
2021,9,15,6,258,9.13215,3.2924,0,0,2.3466
2021,9,15,7,258,8.9014,3.08025,16.1929115,20.96606315,2.3955
2021,9,15,8,258,8.94085,2.8808,69.898175,118.4815115,1.61695
2021,9,15,9,258,11.0785,4.12155,183.28135,320.82351,1.799
2021,9,15,10,258,13.568,6.18055,462.563,757.4185099,5.23725
2021,9,15,11,258,13.7835,5.74195,454.6047,747.8035098,7.8174
2021,9,15,12,258,13.017,5.15235,433.98135,727.1685101,6.57725
2021,9,15,13,258,11.9665,4.822,323.078,535.4285101,6.984
2021,9,15,14,258,11.621,4.9045,260.91465,445.52851,6.293
2021,9,15,15,258,11.7805,5.7703,305.8263,506.07851,6.76455
2021,9,15,16,258,12.019,7.23995,309.863,489.6585101,6.53135
2021,9,15,17,258,12.256,7.87305,279.63465,424.57851,5.60615
2021,9,15,18,258,12.208,7.89015,126.9663,188.04851,5.14865
2021,9,15,19,258,11.143,6.73085,26.8644885,32.979013,3.95845
2021,9,15,20,258,9.44795,5.37445,0,0,3.61565
2021,9,15,21,258,8.5437,4.94765,0,0,3.02355
2021,9,15,22,258,7.5221,3.75855,0,0,3.78715
2021,9,15,23,258,7.2852,4.3046,0,0,4.0585
2021,9,16,0,259,6.62835,3.6844,0,0,3.75775
2021,9,16,1,259,6.9191,3.9287,0,0,4.7427
2021,9,16,2,259,6.62,3.30615,0,0,4.27835
2021,9,16,3,259,6.039,3.0357,0,0,4.30585
2021,9,16,4,259,5.6719,2.6506,0,0,5.15815
2021,9,16,5,259,6.5373,3.34425,0,0,6.8277
2021,9,16,6,259,6.7127,3.2835,0,0,6.50965
2021,9,16,7,259,7.05605,3.0903,44.57805,63.57416499,6.6316
2021,9,16,8,259,7.47555,3.03995,123.69495,206.458935,7.08
2021,9,16,9,259,6.37165,1.4079,145.273,246.563715,7.2771
2021,9,16,10,259,6.5805,1.78215,233.47105,398.838485,7.8652
2021,9,16,11,259,5.0961,0.76197,114.5931,206.16826,5.8071
2021,9,16,12,259,5.4977,0.96103,263.3271,443.068035,6.2269
2021,9,16,13,259,5.86315,1.3969,286.6602,484.3178048,6.49465
2021,9,16,14,259,5.9744,1.57345,317.4982,526.3375849,7.05125
2021,9,16,15,259,5.61145,1.5614,133.3613,238.742355,5.61245
2021,9,16,16,259,5.15725,1.034455,89.61182,162.63213,5.9042
2021,9,16,17,259,4.8654,0.83281,69.65987,121.3579045,5.78
2021,9,16,18,259,4.5082,0.58766,44.74642,73.67217952,5.4416
2021,9,16,19,259,4.40315,0.601425,7.1611135,11.40205345,5.52735
2021,9,16,20,259,4.2651,0.529515,0,0,5.36535
2021,9,16,21,259,4.0636,0.378525,0,0,6.10195
2021,9,16,22,259,4.0456,0.2572,0,0,5.7325
2021,9,16,23,259,4.42155,0.229195,0,0,6.0319
2021,9,17,0,260,4.5052,0.231525,0,0,5.6575
2021,9,17,1,260,4.62635,0.212845,0,0,5.4409
2021,9,17,2,260,4.50945,0.177345,0,0,5.2754
2021,9,17,3,260,4.43315,0.169635,0,0,5.316
2021,9,17,4,260,4.3802,0.163735,0,0,4.84385
2021,9,17,5,260,4.39215,0.14219,0,0,3.50835
2021,9,17,6,260,4.4508,0.124095,0,0,2.87195
2021,9,17,7,260,4.50805,0.11541,6.487864,9.784044502,2.8946
2021,9,17,8,260,4.4788,0.1092205,44.054825,61.09678352,3.44465
2021,9,17,9,260,4.4655,0.213345,105.331885,140.9491235,3.9454
2021,9,17,10,260,4.70235,0.50797,169.69395,226.206965,4.08065
2021,9,17,11,260,5.2203,0.92699,363.06,463.1372952,3.27505
2021,9,17,12,260,7.39975,2.59805,622.07605,870.462635,2.8099
2021,9,17,13,260,9.22795,4.948,635.5721,964.0079751,3.3028
2021,9,17,14,260,10.23115,6.0831,423.6032,683.6783152,2.4364
2021,9,17,15,260,10.6195,6.82775,286.5392,501.698655,2.32355
2021,9,17,16,260,10.959,6.7417,280.2353,475.0389948,2.7449
2021,9,17,17,260,11.359,7.1608,230.62635,379.424335,3.15415
2021,9,17,18,260,10.457,6.23475,52.984915,101.6796725,2.2923
2021,9,17,19,260,9.45915,4.91315,3.5363775,10.6939095,2.4789
2021,9,17,20,260,8.0867,3.724,0,0,3.05095
2021,9,17,21,260,7.40335,3.44785,0,0,3.1611
2021,9,17,22,260,6.4378,3.1063,0,0,3.5752
2021,9,17,23,260,6.3627,3.4408,0,0,4.48125
2021,9,18,0,261,6.50015,3.61375,0,0,4.98355
2021,9,18,1,261,6.49295,3.46675,0,0,3.64165
2021,9,18,2,261,6.0106,3.0317,0,0,3.60255
2021,9,18,3,261,5.2086,2.47185,0,0,3.82785
2021,9,18,4,261,4.70565,2.1561,0,0,3.25765
2021,9,18,5,261,4.29175,1.8541,0,0,2.65605
2021,9,18,6,261,3.97405,1.7217,0,0,2.6221
2021,9,18,7,261,3.6507,1.58455,18.8757085,27.973743,1.8091
2021,9,18,8,261,3.84135,1.6375,61.46235,106.8702415,1.73365
2021,9,18,9,261,5.1659,1.89215,115.30185,208.39474,1.162
2021,9,18,10,261,7.60715,2.9925,168.43895,303.17974,1.19885
2021,9,18,11,261,11.1323,5.25495,332.32095,579.83974,1.25395
2021,9,18,12,261,15.5245,9.1035,489.13305,823.4797401,2.76635
2021,9,18,13,261,17.836,10.78255,506.19505,834.9397399,3.40225
2021,9,18,14,261,21.0845,14.871,431.9471,711.21474,3.28555
2021,9,18,15,261,23.4335,19.435,484.60415,766.6697401,4.15155
2021,9,18,16,261,24.701,23.0305,370.45115,577.6847399,4.05655
2021,9,18,17,261,24.506,22.145,215.90325,336.54474,2.79235
2021,9,18,18,261,23.897,20.287,70.56226,120.1432415,1.72755
2021,9,18,19,261,22.519,17.877,4.5708995,12.66264285,3.1661
2021,9,18,20,261,21.0765,15.784,0,0,1.59589
2021,9,18,21,261,20.232,14.7125,0,0,0.65671
2021,9,18,22,261,19.3105,13.1325,0,0,2.601
2021,9,18,23,261,16.043,7.41345,0,0,2.95275
2021,9,19,0,262,12.7835,3.32455,0,0,3.83605
2021,9,19,1,262,10.788,2.32915,0,0,4.9163
2021,9,19,2,262,9.9256,1.859,0,0,3.3391
2021,9,19,3,262,9.36745,1.651,0,0,3.39195
2021,9,19,4,262,9.04745,1.49195,0,0,3.95875
2021,9,19,5,262,8.3727,1.12525,0,0,2.88095
2021,9,19,6,262,8.19185,0.92874,0,0,4.17595
2021,9,19,7,262,8.45155,1.09695,10.27262,9.041878298,7.42715
2021,9,19,8,262,8.45875,1.1428,56.98364,89.97896599,6.6601
2021,9,19,9,262,8.0683,0.813805,87.74174,145.0099045,6.29545
2021,9,19,10,262,9.48455,1.6969,428.0339,698.0768451,5.5252
2021,9,19,11,262,10.5695,3.11715,375.589,627.8367799,5.08945
2021,9,19,12,262,12.18,4.8318,502.0441,821.7817149,5.2046
2021,9,19,13,262,12.878,5.69845,459.46925,757.976655,6.13345
2021,9,19,14,262,14.089,7.3697,602.09935,957.5965949,6.1823
2021,9,19,15,262,14.3755,8.47,418.0345,669.071535,6.6795
2021,9,19,16,262,13.5335,7.4955,245.4596,400.461465,5.40185
2021,9,19,17,262,13.632,7.3621,218.75475,347.296405,4.501
2021,9,19,18,262,13.1405,6.7159,105.164865,161.161345,3.725
2021,9,19,19,262,11.988,5.306,7.085395,18.40403335,2.4305
2021,9,19,20,262,10.863,4.25785,0,0,3.03065
2021,9,19,21,262,9.74215,3.2315,0,0,2.37875
2021,9,19,22,262,9.1084,2.6578,0,0,3.7586
2021,9,19,23,262,7.5963,0.79343,0,0,2.3304
2021,9,20,0,263,7.00925,0.59787,0,0,2.61425
2021,9,20,1,263,6.5902,0.35715,0,0,3.56325
2021,9,20,2,263,7.2697,0.79148,0,0,4.2883
2021,9,20,3,263,6.5939,0.511155,0,0,3.25995
2021,9,20,4,263,6.2789,0.27459,0,0,3.22825
2021,9,20,5,263,6.09265,0.53437,0,0,4.4406
2021,9,20,6,263,5.42605,0.53553,0,0,4.05405
2021,9,20,7,263,5.11505,0.55066,31.040165,44.290687,2.85975
2021,9,20,8,263,6.0861,0.901685,149.51995,236.92719,3.3693
2021,9,20,9,263,7.2809,1.2185,296.01395,474.3271899,3.46575
2021,9,20,10,263,8.0608,1.64655,332.88495,547.9371898,4.23425
2021,9,20,11,263,9.1899,2.7754,415.85595,675.0721899,4.27805
2021,9,20,12,263,10.09735,3.67225,461.81195,748.5571899,4.8882
2021,9,20,13,263,11.6175,5.4099,558.37795,898.8571902,4.61825
2021,9,20,14,263,11.8915,5.98225,276.02395,462.00219,4.5839
2021,9,20,15,263,12.549,6.7817,385.26995,614.4871898,4.73235
2021,9,20,16,263,11.7225,5.20065,171.19585,279.42219,3.32405
2021,9,20,17,263,12.554,6.05775,214.83185,333.93219,3.29715
2021,9,20,18,263,12.4015,5.8579,129.97785,189.54219,3.35325
2021,9,20,19,263,11.51,4.7235,14.153805,17.0490935,2.28785
2021,9,20,20,263,10.1745,3.50265,0,0,0.99822
2021,9,20,21,263,9.23595,2.9173,0,0,0.82477
2021,9,20,22,263,9.36035,3.127,0,0,1.25989
2021,9,20,23,263,8.54945,2.6228,0,0,1.0052
2021,9,21,0,264,8.2745,2.3421,0,0,0.23018
2021,9,21,1,264,7.91645,2.11985,0,0,0.280845
2021,9,21,2,264,8.8076,2.929,0,0,0.211155
2021,9,21,3,264,7.11615,1.85225,0,0,2.56805
2021,9,21,4,264,6.85745,1.32746,0,0,1.025755
2021,9,21,5,264,6.89555,1.3301,0,0,0.5705
2021,9,21,6,264,7.4257,1.65505,0,0,1.682005
2021,9,21,7,264,5.86045,0.80134,25.1544725,36.414379,2.6098
2021,9,21,8,264,7.3438,1.51585,140.54745,226.00838,1.99955
2021,9,21,9,264,9.65715,2.694,281.0159,469.7233802,1.7905
2021,9,21,10,264,11.376,4.35625,373.5163,623.0233799,2.1403
2021,9,21,11,264,13.043,5.9585,435.06175,726.6033799,2.4752
2021,9,21,12,264,14.0315,7.3158,536.1272,875.4933799,3.9002
2021,9,21,13,264,14.9675,8.7144,460.5476,757.71338,3.51615
2021,9,21,14,264,15.7555,9.7408,474.253,781.6483801,3.8039
2021,9,21,15,264,16.2305,10.644,288.9635,495.3483798,4.30905
2021,9,21,16,264,16.8465,11.4895,204.1189,347.40838,4.112
2021,9,21,17,264,16.781,11.323,121.71882,201.79338,3.45335
2021,9,21,18,264,16.315,10.4695,35.04971,57.45237901,2.62755
2021,9,21,19,264,15.7815,9.96065,4.7371925,5.973689499,2.30905
2021,9,21,20,264,14.9545,9.0528,0,0,1.299835
2021,9,21,21,264,13.9195,7.72045,0,0,2.3115
2021,9,21,22,264,12.688,6.063,0,0,3.2698
2021,9,21,23,264,12.476,6.24595,0,0,2.3751
2021,9,22,0,265,12.241,6.341,0,0,3.4564
2021,9,22,1,265,11.6225,5.8074,0,0,3.8182
2021,9,22,2,265,11.705,6.16585,0,0,3.81055
2021,9,22,3,265,11.881,6.7301,0,0,2.84465
2021,9,22,4,265,10.765,5.8738,0,0,3.05795
2021,9,22,5,265,11.0655,6.5101,0,0,3.037
2021,9,22,6,265,11.382,6.9365,0,0,2.63655
2021,9,22,7,265,11.351,6.84635,13.76877105,30.81968845,2.6911
2021,9,22,8,265,11.5475,6.6476,109.516525,200.697445,1.7053
2021,9,22,9,265,13.492,8.2393,246.88115,434.16745,1.73195
2021,9,22,10,265,15.507,10.19055,372.80025,633.9524551,2.76685
2021,9,22,11,265,17.096,11.6265,475.42435,799.4274602,4.2155
2021,9,22,12,265,17.412,11.9475,561.4535,929.7624701,4.49245
2021,9,22,13,265,17.9505,12.389,543.3226,904.2274699,3.68045
2021,9,22,14,265,18.863,13.3465,416.1517,704.6374801,2.6731
2021,9,22,15,265,19.7515,14.453,324.1658,559.9724849,2.56545
2021,9,22,16,265,19.0375,12.597,119.6604,228.92249,2.60775
2021,9,22,17,265,18.3815,11.245,56.42153,118.1625,1.27135
2021,9,22,18,265,17.941,9.85895,24.67504,59.64700248,1.92255
2021,9,22,19,265,17.743,10.532,2.4366855,6.972753499,3.9306
2021,9,22,20,265,16.1805,7.59855,0,0,5.35935
2021,9,22,21,265,14.6725,5.29095,0,0,5.06935
2021,9,22,22,265,13.4445,3.88925,0,0,2.51385
2021,9,22,23,265,12.905,3.4381,0,0,1.5497
2021,9,23,0,266,11.7475,2.00035,0,0,2.5844
2021,9,23,1,266,10.696,1.14795,0,0,3.06855
2021,9,23,2,266,10.4625,1.03675,0,0,3.48375
2021,9,23,3,266,10.1655,1.32825,0,0,4.055
2021,9,23,4,266,9.5698,1.54345,0,0,4.04865
2021,9,23,5,266,9.4776,1.84425,0,0,4.14665
2021,9,23,6,266,9.53745,2.4194,0,0,3.87605
2021,9,23,7,266,9.24285,2.91555,5.87581115,18.93077365,3.92915
2021,9,23,8,266,8.99485,2.91525,125.224225,208.25813,4.48255
2021,9,23,9,266,9.9761,4.3635,252.66115,412.693135,6.74655
2021,9,23,10,266,9.8697,4.92425,377.8816,617.24314,7.6354
